Date/Time Start,2019-03-14 23:09:06.166038
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss,Frames
0,3.0,188,1.0,188,0.0860159777184116,0.0,188
1,2.0,355,1.0,355,0.09038042103102108,0.0,355
2,3.0,561,1.0,561,0.08643250966679702,0.0,561
3,4.0,835,1.0,835,0.09092628262447615,0.0,835
4,3.0,1068,1.0,1068,0.08791675249138615,0.0,1068
5,3.0,1314,1.0,1314,0.09177809163201146,0.0,1314
6,8.0,1773,1.0,1773,0.09300596159852408,0.0,1773
7,1.0,1937,1.0,1937,0.0919471518022985,0.0,1937
8,2.0,2155,0.9998605000000046,2155,0.12462249415319994,0.00531145506277117,2155
9,1.0,2314,0.9997174000000093,2314,0.14106018236785564,0.006793250934841,2314
10,3.0,2530,0.9995230000000157,2530,0.1395897498285329,0.006703839457899179,2530
11,0.0,2627,0.9994357000000186,2627,0.13665289662240707,0.0044864272486594605,2627
12,4.0,2864,0.9992224000000256,2864,0.13902661084877288,0.005844830066713019,2864
13,4.0,3112,0.998999200000033,3112,0.13500918330804956,0.006622523456320367,3112
14,1.0,3268,0.9988588000000376,3268,0.14109434430988935,0.006097766688689705,3268
